trial_id,random_order,experiment_list,dataset_number,dataset_slug,dataset_label,stimulus_set,condition_id,condition_name,cohesion,transitivity,condition_trigger,item_trigger,n_images,img1,img1_role,img2,img2_role,img3,img3_role,img4,img4_role,between_image,audio_probe,between_audio,between_audio_lock_sec,source_dataset_folder
d013_set4_tr_ic_list1,104,1,13,013_stand_wash_clothes,stand_wash_clothes,4,tr_ic,transitive_incohesive,incohesive,transitive,2,52,3,JpegStimuliFullRes/13_stand_wash clothes/4/ic_1.jpg,ic_1,JpegStimuliFullRes/13_stand_wash clothes/4/tr_target.jpg,tr_target,JpegStimuliFullRes/13_stand_wash clothes/4/end_ic_tr.jpg,end_ic_tr,,,,0,,0,JpegStimuliFullRes/13_stand_wash clothes
d014_set1_it_coh_list1,105,1,14,014_ascend_weave_raincoat,ascend_weave_raincoat,1,it_coh,intransitive_cohesive,cohesive,intransitive,3,53,4,JpegStimuliFullRes/14_ascend_weave raincoat/1/coh_1.jpg,coh_1,JpegStimuliFullRes/14_ascend_weave raincoat/1/coh_2.jpg,coh_2,JpegStimuliFullRes/14_ascend_weave raincoat/1/it_target.jpg,it_target,JpegStimuliFullRes/14_ascend_weave raincoat/1/end_coh_it.jpg,end_coh_it,,0,,0,JpegStimuliFullRes/14_ascend_weave raincoat
d014_set1_tr_ic_list1,106,1,14,014_ascend_weave_raincoat,ascend_weave_raincoat,1,tr_ic,transitive_incohesive,incohesive,transitive,2,53,3,JpegStimuliFullRes/14_ascend_weave raincoat/1/ic_1.jpg,ic_1,JpegStimuliFullRes/14_ascend_weave raincoat/1/tr_target.jpg,tr_target,JpegStimuliFullRes/14_ascend_weave raincoat/1/end_ic_tr.jpg,end_ic_tr,,,,0,,0,JpegStimuliFullRes/14_ascend_weave raincoat
d014_set2_tr_coh_list1,107,1,14,014_ascend_weave_raincoat,ascend_weave_raincoat,2,tr_coh,transitive_cohesive,cohesive,transitive,1,54,3,JpegStimuliFullRes/14_ascend_weave raincoat/2/coh_1.jpg,coh_1,JpegStimuliFullRes/14_ascend_weave raincoat/2/coh_2.jpg,coh_2,JpegStimuliFullRes/14_ascend_weave raincoat/2/tr_target.jpg,tr_target,,,,0,,0,JpegStimuliFullRes/14_ascend_weave raincoat
d014_set2_it_ic_list1,108,1,14,014_ascend_weave_raincoat,ascend_weave_raincoat,2,it_ic,intransitive_incohesive,incohesive,intransitive,4,54,3,JpegStimuliFullRes/14_ascend_weave raincoat/2/ic_1.jpg,ic_1,JpegStimuliFullRes/14_ascend_weave raincoat/2/it_target.jpg,it_target,JpegStimuliFullRes/14_ascend_weave raincoat/2/end_ic_it.jpg,end_ic_it,,,,0,,0,JpegStimuliFullRes/14_ascend_weave raincoat
d014_set3_tr_coh_list1,109,1,14,014_ascend_weave_raincoat,ascend_weave_raincoat,3,tr_coh,transitive_cohesive,cohesive,transitive,1,55,3,JpegStimuliFullRes/14_ascend_weave raincoat/3/coh_1.jpg,coh_1,JpegStimuliFullRes/14_ascend_weave raincoat/3/coh_2.jpg,coh_2,JpegStimuliFullRes/14_ascend_weave raincoat/3/tr_target.jpg,tr_target,,,,0,,0,JpegStimuliFullRes/14_ascend_weave raincoat
d014_set3_it_ic_list1,110,1,14,014_ascend_weave_raincoat,ascend_weave_raincoat,3,it_ic,intransitive_incohesive,incohesive,intransitive,4,55,3,JpegStimuliFullRes/14_ascend_weave raincoat/3/ic_1.jpg,ic_1,JpegStimuliFullRes/14_ascend_weave raincoat/3/it_target.jpg,it_target,JpegStimuliFullRes/14_ascend_weave raincoat/3/end_ic_it.jpg,end_ic_it,,,,0,,0,JpegStimuliFullRes/14_ascend_weave raincoat
d014_set4_it_coh_list1,111,1,14,014_ascend_weave_raincoat,ascend_weave_raincoat,4,it_coh,intransitive_cohesive,cohesive,intransitive,3,56,4,JpegStimuliFullRes/14_ascend_weave raincoat/4/coh_1.jpg,coh_1,JpegStimuliFullRes/14_ascend_weave raincoat/4/coh_2.jpg,coh_2,JpegStimuliFullRes/14_ascend_weave raincoat/4/it_target.jpg,it_target,JpegStimuliFullRes/14_ascend_weave raincoat/4/end_coh_it.jpg,end_coh_it,,0,,0,JpegStimuliFullRes/14_ascend_weave raincoat
d014_set4_tr_ic_list1,112,1,14,014_ascend_weave_raincoat,ascend_weave_raincoat,4,tr_ic,transitive_incohesive,incohesive,transitive,2,56,3,JpegStimuliFullRes/14_ascend_weave raincoat/4/ic_1.jpg,ic_1,JpegStimuliFullRes/14_ascend_weave raincoat/4/tr_target.jpg,tr_target,JpegStimuliFullRes/14_ascend_weave raincoat/4/end_ic_tr.jpg,end_ic_tr,,,,0,,0,JpegStimuliFullRes/14_ascend_weave raincoat
d015_set1_it_coh_list1,113,1,15,015_smile_clean_wall,smile_clean_wall,1,it_coh,intransitive_cohesive,cohesive,intransitive,3,57,4,JpegStimuliFullRes/15_smile_clean wall/1/coh_1.jpg,coh_1,JpegStimuliFullRes/15_smile_clean wall/1/coh_2.jpg,coh_2,JpegStimuliFullRes/15_smile_clean wall/1/it_target.jpg,it_target,JpegStimuliFullRes/15_smile_clean wall/1/end_coh_it.jpg,end_coh_it,,0,,0,JpegStimuliFullRes/15_smile_clean wall
d015_set1_tr_ic_list1,114,1,15,015_smile_clean_wall,smile_clean_wall,1,tr_ic,transitive_incohesive,incohesive,transitive,2,57,3,JpegStimuliFullRes/15_smile_clean wall/1/ic_1.jpg,ic_1,JpegStimuliFullRes/15_smile_clean wall/1/tr_target.jpg,tr_target,JpegStimuliFullRes/15_smile_clean wall/1/end_ic_tr.jpg,end_ic_tr,,,,0,,0,JpegStimuliFullRes/15_smile_clean wall
d015_set2_tr_coh_list1,115,1,15,015_smile_clean_wall,smile_clean_wall,2,tr_coh,transitive_cohesive,cohesive,transitive,1,58,3,JpegStimuliFullRes/15_smile_clean wall/2/coh_1.jpg,coh_1,JpegStimuliFullRes/15_smile_clean wall/2/coh_2.jpg,coh_2,JpegStimuliFullRes/15_smile_clean wall/2/tr_target.jpg,tr_target,,,,0,,0,JpegStimuliFullRes/15_smile_clean wall
d015_set2_it_ic_list1,116,1,15,015_smile_clean_wall,smile_clean_wall,2,it_ic,intransitive_incohesive,incohesive,intransitive,4,58,3,JpegStimuliFullRes/15_smile_clean wall/2/ic_1.jpg,ic_1,JpegStimuliFullRes/15_smile_clean wall/2/it_target.jpg,it_target,JpegStimuliFullRes/15_smile_clean wall/2/end_ic_it.jpg,end_ic_it,,,,0,,0,JpegStimuliFullRes/15_smile_clean wall
d015_set3_tr_coh_list1,117,1,15,015_smile_clean_wall,smile_clean_wall,3,tr_coh,transitive_cohesive,cohesive,transitive,1,59,3,JpegStimuliFullRes/15_smile_clean wall/3/coh_1.jpg,coh_1,JpegStimuliFullRes/15_smile_clean wall/3/coh_2.jpg,coh_2,JpegStimuliFullRes/15_smile_clean wall/3/tr_target.jpg,tr_target,,,,0,,0,JpegStimuliFullRes/15_smile_clean wall
d015_set3_it_ic_list1,118,1,15,015_smile_clean_wall,smile_clean_wall,3,it_ic,intransitive_incohesive,incohesive,intransitive,4,59,3,JpegStimuliFullRes/15_smile_clean wall/3/ic_1.jpg,ic_1,JpegStimuliFullRes/15_smile_clean wall/3/it_target.jpg,it_target,JpegStimuliFullRes/15_smile_clean wall/3/end_ic_it.jpg,end_ic_it,,,,0,,0,JpegStimuliFullRes/15_smile_clean wall
d015_set4_it_coh_list1,119,1,15,015_smile_clean_wall,smile_clean_wall,4,it_coh,intransitive_cohesive,cohesive,intransitive,3,60,4,JpegStimuliFullRes/15_smile_clean wall/4/coh_1.jpg,coh_1,JpegStimuliFullRes/15_smile_clean wall/4/coh_2.jpg,coh_2,JpegStimuliFullRes/15_smile_clean wall/4/it_target.jpg,it_target,JpegStimuliFullRes/15_smile_clean wall/4/end_coh_it.jpg,end_coh_it,,0,,0,JpegStimuliFullRes/15_smile_clean wall
d015_set4_tr_ic_list1,120,1,15,015_smile_clean_wall,smile_clean_wall,4,tr_ic,transitive_incohesive,incohesive,transitive,2,60,3,JpegStimuliFullRes/15_smile_clean wall/4/ic_1.jpg,ic_1,JpegStimuliFullRes/15_smile_clean wall/4/tr_target.jpg,tr_target,JpegStimuliFullRes/15_smile_clean wall/4/end_ic_tr.jpg,end_ic_tr,,,,0,,0,JpegStimuliFullRes/15_smile_clean wall
